class,0,1,2,3,4,5,6,7,8,9,10
Grand,0.011516700496091747,0.02031536492464924,0.02794258670842217,0.09509227265159334,0.7796046378390412,1.0,0.25281198148613904,0.037053430978885575,0.006445431805200078,0.000947674902450051,0.0005820782027319223
Grand,0.025031325987264354,0.032898195115146835,0.03866445454060991,0.14292423062833787,0.8374867038395919,1.0,0.22787817179369532,0.03495510240733687,0.0057937540664035085,0.00021619943447357632,0.00014479012705707236
Grand,0.008109028253819595,0.007038638040156471,0.01824858255785875,0.11918434592949508,0.8593631221836547,1.0,0.23627862859688822,0.024305826771604953,0.0050613160342106445,0.0007966001791466958,0.0005040524724191873
Grand,0.01624246567219427,0.018260568623294667,0.01839122720520355,0.11614142304533541,0.8856847604914568,1.0,0.22790386898181833,0.02249486537096239,0.0037968253379684967,0.000344457672164844,0.00022814444855259644
Grand,0.014227085455255606,0.006661326710951105,0.015026278174305492,0.1069449268839314,0.884978133705872,1.0,0.23491830744230274,0.027780426104997806,0.003017872632630143,0.0003683687101396901,0.0002579987481614178
Grand,0.02718005865358016,0.032470570489411966,0.030306249644618633,0.14941331759148874,0.9619983083444844,1.0,0.2232174537974003,0.018417766349403213,0.003912039462616736,0.0001655148095463176,0.00011707402336368524
Grand,0.015402575519255382,0.012108135791551827,0.03092887148316949,0.15092653452513843,1.0,0.9931395017219593,0.2304471349028145,0.02630636175601341,0.004369956532509688,0.0010840257991260552,0.000732320017498684
Grand,0.007413881492483719,0.019011148038643965,0.021135569879941137,0.09730881503050864,0.7983057811629869,1.0,0.24178587295299464,0.03149271526498974,0.005390552721319263,0.0007393273784992429,0.0004450245553117193
Grand,0.004812353232695017,0.00944304319119624,0.019696459335267744,0.12388154079732577,0.8379061999256036,1.0,0.23894319615476078,0.03961954537761103,0.0066693637507550425,0.0015648789012836918,0.0009613967767966501
Grand,0.024015768329804395,0.02681227825618939,0.038611407617058675,0.14889437918012804,0.8819171668370912,1.0,0.22398061752225726,0.01954652479062351,0.004952047719167154,0.0006761116038848859,0.00041840577705053487
Grand,0.009210508063320088,0.008837028794114132,0.01109961884594777,0.12004312731082573,0.8970855554587207,1.0,0.2285078824172493,0.027968305886718167,0.004652489585259264,0.0006691038275321968,0.0004220697716079744
Grand,0.012339142416203095,0.01059144328372759,0.018640957844557847,0.11791862924471658,0.9061336753454191,1.0,0.23416797251145383,0.022972038113690686,0.002968193483904861,0.0007268247394169888,0.0004779157685322478
Grand,0.008719651672317313,0.015381974331341166,0.018737573316215998,0.11956383403591665,0.9475378006184395,1.0,0.22137836818766948,0.017195485657462213,0.0046880540007529095,0.0008926289836237888,0.0005812424717905067
Grand,0.025430356681812764,0.02695344305979928,0.03918115014491669,0.1547886110822161,1.0,0.9906021283161662,0.2184341000797503,0.027484532548185826,0.003986655327423167,0.0004388170010546585,0.00033408557575455804
Grand,0.003668645979455969,0.006684107215101739,0.02406172669006431,0.09365827434044631,0.7908438851889142,1.0,0.2354298506699024,0.031162309672510508,0.005537665033041261,0.00013256732566193632,9.079512643841374e-05
Grand,0.013635470401783539,0.021828739386407038,0.037096720630003265,0.10435674125655427,0.8359846157404847,1.0,0.23176516364739144,0.03227405118533091,0.004761619346061946,0.0006058399233567557,0.00038814769559447333
Grand,0.017515071309080234,0.01301462744306967,0.023825378137385143,0.1327868191587466,0.888821712291439,1.0,0.22004181607110185,0.021995501313298735,0.004958906238138918,0.0014784063299915304,0.0009136317056333314
Grand,0.02709546049788204,0.023404245987080734,0.027806151720737866,0.14944279588637674,0.9186669430774421,1.0,0.23849470334267098,0.03516108528165537,0.0033063597822131034,0.0008011615213128093,0.0005055177719242959
Grand,0.007985525077005437,0.014278502971190172,0.023998376414872537,0.1255364164701132,0.9181682283532239,1.0,0.2268552944618506,0.016627584083462613,0.0035955455919178224,0.0007510077845384954,0.0004645488698982552
Grand,0.009926530941734906,0.013618754388093303,0.01818496084150888,0.12198403141631818,0.9590542948426576,1.0,0.22746931606191337,0.01920492174522654,0.004406210008058292,0.0006952228437694494,0.0004555844444646272
