class,0,1,2,3,4,5,6,7,8,9,10
Violin,0.07021448499526786,0.035875307392814006,0.020657862716976092,0.011719724709683205,0.021478863768085263,0.032671147706165006,0.02645922364050038,0.9999999999999996,0.32377012232644925,0.1807898443750985,0.1737294999160022
Violin,0.02552580323827268,0.020329240102587732,0.009154156764924726,0.011536865556765781,0.013640042808551541,0.031239373493348196,0.020935801780908658,1.0,0.2947930206010838,0.14694601773654176,0.21451199624154016
Violin,0.031545183552181805,0.04187990130504193,0.03015631880998837,0.008499514413291914,0.016152314264967573,0.04431587964045866,0.02720308403935475,1.0,0.12565964092256385,0.9020897295529061,0.1855180459538248
Violin,0.01955269028156211,0.02213735140242789,0.018581429949413284,0.004612962762733891,0.011158578958211512,0.024125818131444456,0.016452120378653314,0.7522915101293779,0.15051957527757145,0.9999999999999998,0.14564682275747703
Violin,0.020597260418311173,0.02887039218090204,0.016608853073327597,0.01441864371713454,0.027254678112632096,0.04577342116652447,0.03416194608300255,0.015201634514245672,0.9039385370513997,1.0,0.206121048643022
Violin,0.025503888227243934,0.02390102554797292,0.012499066222167192,0.0070127937548597665,0.009733186324015583,0.034885350839991294,0.019002204510598353,0.015189162845328475,0.9999999999999999,0.9065649167587463,0.2998706885224067
Violin,0.008933359662001676,0.024875229438617304,0.018682592589443884,0.0095226383932683,0.027456150071868426,0.043988250093464215,0.02927955520328805,0.032574580744578974,1.0,0.7378246839840407,0.17728968154133062
Violin,0.006806789323156835,0.0044188683671724325,0.013770593355488484,0.006579785978069544,0.011235428464436275,0.020361878324298643,0.01531810096790733,0.022352746063650765,0.9999999999999993,0.7307949400580451,0.23824505598578807
Violin,0.027888882323635227,0.05150988222283629,0.027737722137491653,0.02127191272639002,0.03842932761454865,0.06117482166637855,0.04647427219945888,1.0,0.14084462487718338,0.9280796107498891,0.22483014265439594
Violin,0.005042803548337284,0.011847410119356486,0.019206867819223164,0.00994572731715756,0.02159187528519033,0.04028069456387312,0.028901261983183067,1.0,0.08471341719235752,0.9216913422822433,0.3076395100013801
Violin,0.012671818510948844,0.03918882458646237,0.02208500360711559,0.008696443725700687,0.0104524887658499,0.025815085186580114,0.023953174323771597,0.9999999999999997,0.3599376818658595,0.21679574457917347,0.30816963404587727
Violin,0.019799839406815577,0.011661628690560923,0.01019246981175334,0.007451362033441076,0.011167368164100216,0.020226630684719128,0.012032734169494748,0.9999999999999996,0.39223295700280275,0.1822243206672993,0.26677158320983235
Violin,0.03577502654902874,0.06112025106838769,0.037422265397124864,0.013927157509370104,0.027463486066791568,0.05447297544211467,0.03945797188978303,0.7722229959907112,0.9999999999999998,0.27113727084865746,0.06841473100931816
Violin,0.012948917626378518,0.03262595187414634,0.025127602186597934,0.006409824428772992,0.010194648759429221,0.025564742561366326,0.014413654429691997,0.6820404203045709,1.0,0.23863579447036495,0.07399465484717259
